Experience,Outdoor sports,Thrill,Icons,Workshop,Adventure,Theme parks,Tradition,Scenic,Entertainment,Explore,Arts,Heritage,Marine Life,Relaxing,Galleries,History,Museums,Educational,Culture,Wildlife,Nature,Food,Animals,Shows,Games,Landmarks,Disovery,title,id
0.06794016063213348,0.019724166020751,0.025899210944771767,0.055678047239780426,0.01763119548559189,0.028108740225434303,0.015362345613539219,0.021484002470970154,0.06274337321519852,0.11510130017995834,0.04586498811841011,0.03329848498106003,0.029377510771155357,0.019446372985839844,0.021325863897800446,0.028172535821795464,0.027636336162686348,0.023467546328902245,0.014970201067626476,0.06343593448400497,0.019085245206952095,0.029934698715806007,0.010668414644896984,0.021233296021819115,0.09860598295927048,0.014276034198701382,0.045144855976104736,0.024383150041103363,Marina Bay Sands Skypark Observation Deck,10
0.08331800252199173,0.12636883556842804,0.08732981234788895,0.023303071036934853,0.009929105639457703,0.03991996869444847,0.01128519605845213,0.028943147510290146,0.12361212074756622,0.10683166980743408,0.031302399933338165,0.01558082364499569,0.02883075177669525,0.010296528227627277,0.004674825817346573,0.020499741658568382,0.03798900544643402,0.010361050255596638,0.005775177385658026,0.03923982381820679,0.016059720888733864,0.024069305509328842,0.0038363710045814514,0.011578179895877838,0.0341973714530468,0.015841392800211906,0.020641393959522247,0.02838536724448204,Skyline Luge Singapore Ticket,11
0.10845975577831268,0.003737838938832283,0.03720469772815704,0.07476107776165009,0.015030898153781891,0.027456670999526978,0.011504818685352802,0.04937524348497391,0.040561024099588394,0.13858212530612946,0.027566129341721535,0.01987127773463726,0.03728175535798073,0.024805692955851555,0.038648296147584915,0.0268410537391901,0.026585519313812256,0.010208282619714737,0.028580309823155403,0.028550533577799797,0.020776472985744476,0.02597852796316147,0.0045884521678090096,0.026455944404006004,0.046080637723207474,0.01784547232091427,0.015792708843946457,0.06686878949403763,Kiztopia Ticket in Singapore (Marina Square),12
0.12250759452581406,0.014610560610890388,0.02234608866274357,0.028385691344738007,0.016153108328580856,0.04350491985678673,0.038862813264131546,0.021197840571403503,0.05731498822569847,0.05991552025079727,0.04798212647438049,0.028178488835692406,0.031291455030441284,0.010310915298759937,0.00580253591760993,0.013847000896930695,0.04773810878396034,0.023642830550670624,0.019136903807520866,0.06810326129198074,0.02335256338119507,0.07476929575204849,0.006887264549732208,0.06711825728416443,0.044941484928131104,0.013711209408938885,0.015827206894755363,0.032559942454099655,River Wonders Singapore Ticket,13
0.06465692073106766,0.0038534917403012514,0.009755236096680164,0.06193762645125389,0.026217998936772346,0.03322090581059456,0.003096232656389475,0.022782031446695328,0.08700618147850037,0.14996826648712158,0.04586736485362053,0.058798667043447495,0.02692624181509018,0.008479271084070206,0.004913771990686655,0.025433814153075218,0.0244305320084095,0.014916961081326008,0.08689413964748383,0.05457932502031326,0.0077061643823981285,0.024883078411221504,0.0036891356576234102,0.014944602735340595,0.035396508872509,0.008477705530822277,0.030310409143567085,0.06085733696818352,Matilda The Musical in Singapore,14
0.19368797540664673,0.00894990935921669,0.029128095135092735,0.02185842953622341,0.014203161001205444,0.04180975630879402,0.007738424465060234,0.02176528424024582,0.03457129746675491,0.0966499000787735,0.0906255841255188,0.026639875024557114,0.026831312105059624,0.005884256679564714,0.045674003660678864,0.022626997902989388,0.015535346232354641,0.018145816400647163,0.018829967826604843,0.03355911374092102,0.024464692920446396,0.05877010151743889,0.004090992733836174,0.03980622440576553,0.03735015541315079,0.013728419318795204,0.01763981021940708,0.02943512611091137,Bird Paradise Ticket in Singapore,15
0.09256306290626526,0.016326069831848145,0.028218993917107582,0.029236629605293274,0.021504811942577362,0.12437450140714645,0.02258109487593174,0.019478488713502884,0.06778053939342499,0.11761563271284103,0.0460255965590477,0.043465692549943924,0.026250137016177177,0.014340954832732677,0.02670951560139656,0.023779969662427902,0.01803412474691868,0.019626278430223465,0.018483446910977364,0.050914373248815536,0.01036145631223917,0.019497225061058998,0.01026891078799963,0.018918268382549286,0.05909789353609085,0.017169510945677757,0.021355148404836655,0.016021760180592537,Wings of Time Show Ticket in Singapore,16
0.04506100341677666,0.03584849834442139,0.09998342394828796,0.020128868520259857,0.005667513702064753,0.154533252120018,0.07252243161201477,0.010452589020133018,0.03925466164946556,0.10894729942083359,0.028478020802140236,0.017949601635336876,0.01627206802368164,0.04034837707877159,0.009270735085010529,0.01624145172536373,0.013048594817519188,0.010160495527088642,0.00968420784920454,0.02971871942281723,0.03007933497428894,0.09591726213693619,0.0028209651354700327,0.04550574719905853,0.01376538909971714,0.008858086541295052,0.012468885630369186,0.007012498565018177,Adventure Cove Waterpark Ticket in Singapore,17
0.11384829133749008,0.00556318461894989,0.014015836641192436,0.016091519966721535,0.009437487460672855,0.02377502992749214,0.004736724775284529,0.010370071977376938,0.04151077941060066,0.11114422976970673,0.090017169713974,0.009093878790736198,0.012598643079400063,0.007099558599293232,0.02039801888167858,0.012904341332614422,0.013231640681624413,0.00839287880808115,0.006613207049667835,0.014838453382253647,0.03564516454935074,0.34883153438568115,0.004078954923897982,0.023286424577236176,0.01421266421675682,0.006480404641479254,0.011148804798722267,0.010635117068886757,Jewel Changi Airport Attraction Ticket in Singapore,18
0.06669703871011734,0.010972533375024796,0.028259234502911568,0.05413395166397095,0.014496935531497002,0.024372586980462074,0.0207173153758049,0.034429196268320084,0.054640475660562515,0.03601370379328728,0.06887471675872803,0.011274902150034904,0.03221019357442856,0.011864600703120232,0.044618770480155945,0.02043786644935608,0.04017791897058487,0.009228494018316269,0.017069052904844284,0.015375587157905102,0.08585527539253235,0.04238932579755783,0.004742030519992113,0.07325205951929092,0.01496022380888462,0.008629485964775085,0.027263201773166656,0.1270432025194168,Klook Pass Singapore - Mandai Pass,19
0.06648389995098114,0.012821956537663937,0.026095284149050713,0.0738043487071991,0.019365018233656883,0.03689200431108475,0.006611022166907787,0.030257076025009155,0.042810700833797455,0.06263884902000427,0.05338768661022186,0.08376335352659225,0.029016658663749695,0.027322370558977127,0.03492378443479538,0.027574311941862106,0.023481646552681923,0.027417104691267014,0.042187441140413284,0.08459451049566269,0.018220536410808563,0.023850558325648308,0.02185005322098732,0.03273424506187439,0.03903387114405632,0.01515487302094698,0.0239897221326828,0.013717114925384521,Museum of Ice Cream Singapore,20
0.06001506745815277,0.002419009106233716,0.030298352241516113,0.09678543359041214,0.012248150072991848,0.07719240337610245,0.007919012568891048,0.02087024226784706,0.11373244971036911,0.08104796707630157,0.05183893069624901,0.024547206237912178,0.03513343259692192,0.0122982207685709,0.016480783000588417,0.014791334047913551,0.0410333015024662,0.006663566920906305,0.012725276872515678,0.04616297408938408,0.02621186524629593,0.032149601727724075,0.009204570204019547,0.03276898339390755,0.034231219440698624,0.021337566897273064,0.040319401770830154,0.039573751389980316,SkyPark Ticket by Kiztopia Singapore,21
0.08658149838447571,0.0031244074925780296,0.06511133164167404,0.03645752742886543,0.019829820841550827,0.12855541706085205,0.06327281147241592,0.020277883857488632,0.033604610711336136,0.13395702838897705,0.05054615065455437,0.009965991601347923,0.0201747827231884,0.012151570059359074,0.007931596599519253,0.019541598856449127,0.023289212957024574,0.008372540585696697,0.017572611570358276,0.03772253170609474,0.0122937997803092,0.011175237596035004,0.008000072091817856,0.015242982655763626,0.02668568678200245,0.08419229090213776,0.02120981179177761,0.023159250617027283,SuperPark Ticket in Singapore,22
0.1265771985054016,0.00713767297565937,0.04361215978860855,0.03741872310638428,0.02025061845779419,0.02437959425151348,0.004303176887333393,0.020948434248566628,0.05272255465388298,0.15144559741020203,0.04984623193740845,0.04332013800740242,0.02646693028509617,0.01873505674302578,0.009280321188271046,0.027196381241083145,0.042376283556222916,0.01789567992091179,0.02710161730647087,0.058087147772312164,0.011065972037613392,0.03335375711321831,0.012079857289791107,0.011694559827446938,0.0559544675052166,0.013954753056168556,0.023607734590768814,0.029187319800257683,Kumar Uncut at Sands Theatre in Singapore,23
0.05083124339580536,0.007357143796980381,0.0333729013800621,0.050460364669561386,0.026374123990535736,0.016831932589411736,0.0021601759362965822,0.010344245471060276,0.043126944452524185,0.06922973692417145,0.04701539874076843,0.06417449563741684,0.049849994480609894,0.008637919090688229,0.015325226821005344,0.02165527641773224,0.07294797897338867,0.016867544502019882,0.05183958634734154,0.09874889254570007,0.010319530963897705,0.0055580539628863335,0.009149661287665367,0.012219030410051346,0.04382564127445221,0.015059497207403183,0.1254599392414093,0.02125743217766285,"Hamilton Singapore at Sands Theatre, Marina Bay Sands",24
0.06920640915632248,0.006014884449541569,0.01802137680351734,0.03662043437361717,0.011636901646852493,0.05924801528453827,0.1838604360818863,0.03621724620461464,0.12248028069734573,0.05562877655029297,0.045333560556173325,0.011114755645394325,0.029636388644576073,0.018042178824543953,0.04335634037852287,0.01703684590756893,0.04296276718378067,0.007237338926643133,0.009306428022682667,0.017306622117757797,0.01177340280264616,0.011957676149904728,0.004819390829652548,0.017114637419581413,0.021398888900876045,0.009080911055207253,0.016716038808226585,0.06687109172344208,Resorts World Sentosa (Singapore) Pass,25
0.12261677533388138,0.016035715118050575,0.029144182801246643,0.02509186416864395,0.018254518508911133,0.03750992566347122,0.029350487515330315,0.017016204074025154,0.054512571543455124,0.14355261623859406,0.06648602336645126,0.017823318019509315,0.024042140692472458,0.0198771171271801,0.007614773232489824,0.03451082855463028,0.08943197131156921,0.04719812422990799,0.010519021190702915,0.04307950660586357,0.011004414409399033,0.011677456088364124,0.004606139846146107,0.0129923140630126,0.041050054132938385,0.01738281175494194,0.024496683850884438,0.023122332990169525,Madame Tussauds Singapore Ticket,26
0.08309540897607803,0.005898027680814266,0.04387178644537926,0.05842741206288338,0.013474232517182827,0.033350907266139984,0.007487102411687374,0.026911763474345207,0.13019511103630066,0.048099201172590256,0.04961051419377327,0.008282473310828209,0.04952780157327652,0.00949112232774496,0.034443940967321396,0.014061592519283295,0.01232147216796875,0.01337169948965311,0.0791640430688858,0.038692742586135864,0.013927356339991093,0.021316735073924065,0.0042746709659695625,0.0126351248472929,0.0713697224855423,0.007222375366836786,0.04590814560651779,0.06356748938560486,"Science Centre Singapore, Omni Theatre, KidsSTOP Ticket",27
0.06310147792100906,0.00657078018411994,0.02727424167096615,0.029542336240410805,0.013543099164962769,0.036364663392305374,0.005958990193903446,0.019024139270186424,0.06619641929864883,0.03190110623836517,0.13937005400657654,0.05486321076750755,0.032049816101789474,0.015168721787631512,0.014753472059965134,0.07428520172834396,0.023533746600151062,0.04375269636511803,0.026456380262970924,0.0701148733496666,0.012870557606220245,0.01699826866388321,0.004716642200946808,0.016677532345056534,0.042883310467004776,0.016060303896665573,0.05660431832075119,0.03936370462179184,National Gallery Singapore Ticket,28
0.04840346798300743,0.009272834286093712,0.12233548611402512,0.06119703873991966,0.021848401054739952,0.017876215279102325,0.004558173008263111,0.013696998357772827,0.0314512774348259,0.23444995284080505,0.04206552356481552,0.06919902563095093,0.018304064869880676,0.008590570650994778,0.0028126281686127186,0.026635248214006424,0.02587820589542389,0.01818831078708172,0.01944141462445259,0.06254822015762329,0.006089425180107355,0.010393593460321426,0.004821621812880039,0.00939975306391716,0.05330703780055046,0.013237163424491882,0.02843395248055458,0.015564399771392345,Miss Saigon Musical at Sands Theatre in Singapore,29
0.06091925874352455,0.007968996651470661,0.02838689088821411,0.04065348953008652,0.017898263409733772,0.024001499637961388,0.002734248759225011,0.029890606179833412,0.028616467490792274,0.02503826469182968,0.11052773892879486,0.014638697728514671,0.05139986425638199,0.007010283879935741,0.015871407464146614,0.13937808573246002,0.05184141546487808,0.12614554166793823,0.02231742814183235,0.053359560668468475,0.007585547864437103,0.010136060416698456,0.006442639511078596,0.010425759479403496,0.0294058658182621,0.014979152008891106,0.022272849455475807,0.04015406221151352,National Museum of Singapore Ticket,30
0.07299857586622238,0.02259843982756138,0.09689508378505707,0.06415633112192154,0.02099011279642582,0.04976174607872963,0.024665597826242447,0.031240612268447876,0.055562034249305725,0.06101306900382042,0.06709039211273193,0.029071899130940437,0.033877693116664886,0.014826693572103977,0.011941366828978062,0.02999901957809925,0.034273188561201096,0.028470337390899658,0.011906566098332405,0.03225354105234146,0.016911717131733894,0.020433804020285606,0.016839968040585518,0.02703745663166046,0.029079386964440346,0.01998928375542164,0.026929132640361786,0.04918692633509636,Fun Discovery Pass at Sentosa,31
0.07639624178409576,0.009841318242251873,0.11665250360965729,0.06662696599960327,0.016360195353627205,0.02620035596191883,0.09494699537754059,0.0233222134411335,0.051581982523202896,0.08218289911746979,0.030564067885279655,0.035090312361717224,0.014304894022643566,0.010282653383910656,0.040343184024095535,0.022839084267616272,0.035350970923900604,0.0075087230652570724,0.010003364644944668,0.05390186607837677,0.014363832771778107,0.030358996242284775,0.006500283256173134,0.032754842191934586,0.020936904475092888,0.027097884565591812,0.019041407853364944,0.024645060300827026,Wild Wild Wet Ticket in Singapore,32
0.09662976115942001,0.005585310980677605,0.018257776275277138,0.11949795484542847,0.011573130264878273,0.007509882096201181,0.0033819249365478754,0.026594821363687515,0.0927082821726799,0.09494218975305557,0.05671302601695061,0.022705191746354103,0.040559522807598114,0.00733077572658658,0.031478624790906906,0.040536556392908096,0.06503818184137344,0.017272483557462692,0.01596994325518608,0.057141438126564026,0.005574957933276892,0.014740058220922947,0.007532170973718166,0.006976656150072813,0.09315203130245209,0.007176936138421297,0.014777213335037231,0.01864331029355526,Cathay Cineplexes Singapore Digital Everyday Movie Voucher or Medium Popcorn Combo Voucher,33
0.12971435487270355,0.013559067621827126,0.03621158376336098,0.05522329360246658,0.016571512445807457,0.058971427381038666,0.011742018163204193,0.014674325473606586,0.06474024057388306,0.11992516368627548,0.10656522959470749,0.020542796701192856,0.015358752571046352,0.012719054706394672,0.018343374133110046,0.013269691728055477,0.0233997143805027,0.007998022250831127,0.015399407595396042,0.050655949860811234,0.015951961278915405,0.012454596348106861,0.008902151137590408,0.027023857459425926,0.05052158609032631,0.030820202082395554,0.014982626773416996,0.033758074045181274,Kiztopia Club Ticket at Jewel Changi Airport,34
0.16735827922821045,0.00810755044221878,0.01877625100314617,0.044906992465257645,0.011450566351413727,0.014547272585332394,0.00361811276525259,0.04794784635305405,0.07242903113365173,0.024013428017497063,0.049542058259248734,0.02566804550588131,0.10043684393167496,0.0051849777810275555,0.02308393456041813,0.041819073259830475,0.09308599680662155,0.02051670290529728,0.012900064699351788,0.04511835053563118,0.0070688193663954735,0.012110705487430096,0.01580025628209114,0.011774707585573196,0.04761899262666702,0.006684342864900827,0.028768105432391167,0.03966270014643669,Raffles Boutique Signature Souvenirs,35
0.44021737575531006,0.010286355391144753,0.020034687593579292,0.025997260585427284,0.019472232088446617,0.03481822460889816,0.014435118064284325,0.01625359058380127,0.029686810448765755,0.048258841037750244,0.03866327926516533,0.024488486349582672,0.01639881171286106,0.014740549959242344,0.009165994822978973,0.017235998064279556,0.012202869169414043,0.015652278438210487,0.014994202181696892,0.04159083217382431,0.012209842912852764,0.017707502469420433,0.0044183689169585705,0.013045129366219044,0.03423420712351799,0.019932618364691734,0.01794339157640934,0.015915140509605408,iFly Singapore,36
0.08709263801574707,0.02373998612165451,0.035049766302108765,0.05107676610350609,0.017512314021587372,0.041835930198431015,0.009489212185144424,0.02970578707754612,0.043183840811252594,0.10626143217086792,0.05884198099374771,0.04261264577507973,0.016029708087444305,0.011353056877851486,0.0484938807785511,0.017413975670933723,0.03648253157734871,0.006667579524219036,0.011588272638618946,0.033693473786115646,0.06770197302103043,0.05915864557027817,0.00911629106849432,0.030045857653021812,0.035034969449043274,0.017575224861502647,0.012793030589818954,0.040449291467666626,Kiztopia Ticket in Singapore (Punggol),37
0.12261360138654709,0.025799786671996117,0.03641501069068909,0.013108734041452408,0.014541474170982838,0.11705455183982849,0.10201910138130188,0.02302376925945282,0.02836485020816326,0.09085585176944733,0.023370010778307915,0.027322446927428246,0.020260268822312355,0.0122096361592412,0.004967530723661184,0.025200316682457924,0.028464144095778465,0.018811814486980438,0.023322707042098045,0.03249538689851761,0.017874181270599365,0.04689217358827591,0.005136946216225624,0.021512864157557487,0.037760622799396515,0.05187460407614708,0.013698406517505646,0.015029257163405418,Sentosa 4D Adventureland Ticket,38
0.10769625753164291,0.010125387459993362,0.04253830760717392,0.031634047627449036,0.01737981103360653,0.1080070361495018,0.006302299909293652,0.02855049818754196,0.04959374666213989,0.11180684715509415,0.11650791019201279,0.017603790387511253,0.0336938202381134,0.029623687267303467,0.006681624334305525,0.02104896493256092,0.020552411675453186,0.011199401691555977,0.015038872137665749,0.025139156728982925,0.021244101226329803,0.029847081750631332,0.003652670420706272,0.025422075763344765,0.03039051592350006,0.04221783205866814,0.014900236390531063,0.021601682528853416,Kiztopia Ticket in Singapore (Woodleigh),39
0.07984113693237305,0.003992973826825619,0.025871403515338898,0.08131951838731766,0.012308473698794842,0.01980101503431797,0.008192584849894047,0.027762586250901222,0.04349501058459282,0.3650258779525757,0.035002075135707855,0.033499352633953094,0.016644377261400223,0.007972382940351963,0.025142638012766838,0.011957118287682533,0.027897298336029053,0.005855746567249298,0.01197216846048832,0.03536383807659149,0.009011968038976192,0.016203835606575012,0.003594656242057681,0.011600764468312263,0.014350653626024723,0.019042374566197395,0.016202986240386963,0.031075285747647285,Bouncetopia by Kiztopia (Vivocity),40
0.07583890110254288,0.010928209871053696,0.03853291645646095,0.04269056394696236,0.015510310418903828,0.04833018034696579,0.005958604626357555,0.023027591407299042,0.09045858681201935,0.04001641273498535,0.05063772201538086,0.03265151381492615,0.037759024649858475,0.02554807998239994,0.06988710165023804,0.022089453414082527,0.0206729955971241,0.016208944842219353,0.0168410986661911,0.07330406457185745,0.027687182649970055,0.05799813196063042,0.006612452678382397,0.03139291703701019,0.028775902464985847,0.01950104534626007,0.026573896408081055,0.044566184282302856,Snow City Singapore Ticket,41
0.12114455550909042,0.009668437764048576,0.030187034979462624,0.03322673961520195,0.008424763567745686,0.036128103733062744,0.006514719687402248,0.01834731735289097,0.08286446332931519,0.05819915235042572,0.06672748178243637,0.0335264727473259,0.04364420846104622,0.009751023724675179,0.04047699272632599,0.012351516634225845,0.021407313644886017,0.014297021552920341,0.019425850361585617,0.06804691255092621,0.01538593415170908,0.0525703951716423,0.0721699595451355,0.03897260129451752,0.03448279947042465,0.011643517762422562,0.02054537646472454,0.019869346171617508,165 Sky Dining by Singapore Flyer,42
0.07756077498197556,0.017596961930394173,0.03106640838086605,0.11514703929424286,0.008105013519525528,0.04546978697180748,0.01398591510951519,0.01602068543434143,0.06977014988660812,0.0493120513856411,0.05424412339925766,0.07509290426969528,0.03447115421295166,0.023677736520767212,0.011189448647201061,0.01590142957866192,0.018803970888257027,0.011485789902508259,0.01470526959747076,0.052553437650203705,0.023523811250925064,0.04320686683058739,0.012784963473677635,0.02969539351761341,0.041789665818214417,0.021136198192834854,0.03275372460484505,0.038949426263570786,SkyHelix Sentosa Ticket in Singapore,43
0.08108923584222794,0.01616831310093403,0.04030315577983856,0.04329311475157738,0.050660956650972366,0.03899035602807999,0.0071716392412781715,0.028270961716771126,0.058884210884571075,0.14756740629673004,0.04592277109622955,0.0148159796372056,0.05141085758805275,0.011266978457570076,0.00511905737221241,0.028088973835110664,0.015140119008719921,0.008037556894123554,0.02486068569123745,0.021559637039899826,0.014006896875798702,0.019802331924438477,0.003881774377077818,0.006835198495537043,0.13746818900108337,0.034212928265333176,0.016837581992149353,0.028333039954304695,Bouncetopia by Kiztopia Ticket in Singapore (SAFRA CCK),44
0.10606706887483597,0.00392297375947237,0.01706695929169655,0.0460190549492836,0.011250842362642288,0.010466694831848145,0.0021492158994078636,0.019956691190600395,0.07044383883476257,0.2545337975025177,0.04616990685462952,0.021507108584046364,0.052367061376571655,0.007404669653624296,0.044496942311525345,0.04232287034392357,0.038220860064029694,0.006842445582151413,0.016493992879986763,0.01707250252366066,0.008653230033814907,0.017412453889846802,0.0041931322775781155,0.013283255510032177,0.038064997643232346,0.007052811793982983,0.05084388703107834,0.025720713660120964,Golden Village (GV) Multiplex Singapore Everyday Movie Tickets & Annual Pass,45
0.09153670072555542,0.003581016091629863,0.03299682214856148,0.05901101231575012,0.011282873339951038,0.02378583513200283,0.009287458844482899,0.020753394812345505,0.11153535544872284,0.0928550511598587,0.050759509205818176,0.026057777926325798,0.01817106455564499,0.012440036982297897,0.022345801815390587,0.025553138926625252,0.01992182247340679,0.008774609304964542,0.13430851697921753,0.05870603770017624,0.014735501259565353,0.011681691743433475,0.00291344802826643,0.009666523896157742,0.045244697481393814,0.020497683435678482,0.030549626797437668,0.03104703314602375,Splash@Kidz Amaze SAFRA Punggol Ticket in Singapore,46
0.057414211332798004,0.010539094917476177,0.026046153157949448,0.05292286351323128,0.021226156502962112,0.03343438357114792,0.12297288328409195,0.03146006911993027,0.032922178506851196,0.10020957142114639,0.03699324652552605,0.047600239515304565,0.02410333976149559,0.012440424412488937,0.028654394671320915,0.015441152267158031,0.03314223140478134,0.009675600565969944,0.020230066031217575,0.07185962796211243,0.014338687993586063,0.02622048743069172,0.013111930340528488,0.032594986259937286,0.047145504504442215,0.025629306212067604,0.02065633051097393,0.03101489320397377,Pororo Park Singapore Ticket,47
0.049298323690891266,0.03402940556406975,0.020153190940618515,0.041342176496982574,0.020147033035755157,0.02358381636440754,0.03083256632089615,0.009551826864480972,0.07508953660726547,0.09134387224912643,0.1355285942554474,0.046893466264009476,0.03362927585840225,0.01451822929084301,0.011141280643641949,0.04854806140065193,0.02110089361667633,0.030598226934671402,0.017477190122008324,0.0362895168364048,0.02166910283267498,0.014332841150462627,0.007414009887725115,0.02725951187312603,0.061490342020988464,0.01402981299906969,0.035616256296634674,0.027091752737760544,Kiztopia Ticket in Singapore (Jurong),48
